InputZoom	TRUE
InputCenter	1000000000.000000000
InputRange	2.000000000
InputRefImped	50.000000000
XStart	0.000000000
XDelta	0.000000160
XDomain	0
XUnit	Sec
YUnit	V
FreqValidMax	1020000000.000000000
FreqValidMin	980000000.000000000
TimeString	Wed Apr 9 10:31:26.524 2014
Y
-0.45248	0.21622
-0.4342	0.21306
-0.44193	0.22079
-0.44897	0.22958
-0.44439	0.22431
-0.45529	0.21657
-0.44088	0.21974
-0.456	0.21728
-0.45705	0.21165
-0.45565	0.22079
-0.45037	0.2229
-0.45846	0.21939
-0.4458	0.22817
-0.45565	0.21657
-0.44791	0.22079
-0.44404	0.22325
-0.45811	0.22185
-0.45143	0.23099
-0.4567	0.2222
-0.45213	0.22536
-0.46408	0.22466
-0.45705	0.22571
-0.45072	0.21587
-0.46408	0.23485
-0.46021	0.23169
-0.4567	0.21903
-0.46092	0.22958
-0.45881	0.23099
-0.46197	0.23028
-0.46901	0.22642
-0.4676	0.2331
-0.45986	0.22466
-0.46162	0.23275
-0.46092	0.22712
-0.46479	0.22747
-0.45705	0.2338
-0.46654	0.22536
-0.46373	0.23028
-0.46971	0.22677
-0.46373	0.23696
-0.47217	0.22501
-0.46725	0.23802
-0.47604	0.23907
-0.46936	0.23239
-0.46901	0.23767
-0.47604	0.2338
-0.47076	0.24646
-0.46303	0.23028
-0.46408	0.2345
-0.47463	0.22642
-0.48201	0.23872
-0.47006	0.23767
-0.48764	0.24013
-0.47569	0.25067
-0.4792	0.23485
-0.47744	0.24153
-0.47428	0.24153
-0.48412	0.2345
-0.48096	0.2345
-0.47498	0.23169
-0.48131	0.23696
-0.48447	0.24189
-0.48131	0.24435
-0.48377	0.24048
-0.49362	0.24857
-0.4785	0.25067
-0.47815	0.24329
-0.48729	0.24962
-0.48412	0.24435
-0.49643	0.24364
-0.48869	0.24505
-0.48623	0.25173
-0.49819	0.24083
-0.4901	0.24435
-0.49362	0.24716
-0.49573	0.25982
-0.48799	0.25067
-0.49362	0.24364
-0.49713	0.25384
-0.49397	0.24821
-0.49608	0.24681
-0.49854	0.24716
-0.50733	0.24751
-0.50662	0.25314
-0.49467	0.26263
-0.50662	0.25032
-0.49467	0.25595
-0.5003	0.25454
-0.49924	0.24716
-0.49924	0.2563
-0.49221	0.25138
-0.50662	0.24857
-0.50662	0.24716
-0.50627	0.25384
-0.50662	0.25876
-0.50873	0.2679
-0.50557	0.26017
-0.50522	0.25982
-0.51225	0.26087
-0.50733	0.25208
-0.50697	0.26017
-0.51014	0.26017
-0.50803	0.25665
-0.51119	0.26333
-0.50768	0.25911
-0.5133	0.25525
-0.51365	0.27036
-0.50873	0.25771
-0.51225	0.27001
-0.50944	0.257
-0.5119	0.26509
-0.5126	0.26017
-0.5235	0.2672
-0.51963	0.26966
-0.51365	0.27353
-0.5119	0.27212
-0.52315	0.2672
-0.51577	0.26755
-0.51401	0.2679
-0.51577	0.27318
-0.52245	0.27212
-0.52596	0.26931
-0.51717	0.28548
-0.52983	0.2672
-0.52561	0.26896
-0.51647	0.27564
-0.52245	0.26474
-0.53299	0.27423
-0.53334	0.27599
-0.52807	0.27353
-0.52069	0.27388
-0.52033	0.27564
-0.53862	0.27318
-0.53932	0.27704
-0.53018	0.27845
-0.52491	0.27634
-0.52561	0.27704
-0.53229	0.27493
-0.53194	0.27634
-0.53159	0.28759
-0.53405	0.2679
-0.54178	0.27915
-0.53721	0.28478
-0.53545	0.27353
-0.5351	0.28654
-0.54284	0.27775
-0.54459	0.28372
-0.54213	0.27986
-0.53651	0.2897
-0.53791	0.28513
-0.54635	0.28864
-0.54776	0.27599
-0.55655	0.27915
-0.54284	0.28618
-0.54108	0.28618
-0.54952	0.28935
-0.53827	0.28302
-0.5453	0.27915
-0.54741	0.29462
-0.55057	0.28021
-0.55971	0.29251
-0.546	0.28478
-0.54881	0.28618
-0.55409	0.30095
-0.55444	0.29181
-0.54565	0.28935
-0.56217	0.29497
-0.55198	0.29357
-0.55479	0.29919
-0.55444	0.29673
-0.55022	0.29708
-0.55303	0.29251
-0.55655	0.28864
-0.55866	0.29533
-0.55479	0.28443
-0.55795	0.29111
-0.55831	0.28232
-0.56147	0.28232
-0.56428	0.29146
-0.55479	0.29286
-0.56077	0.29673
-0.56463	0.29216
-0.56253	0.29533
-0.55795	0.29251
-0.55831	0.29251
-0.55936	0.29427
-0.55198	0.29286
-0.56323	0.29673
-0.55866	0.2904
-0.55725	0.30095
-0.56217	0.29849
-0.56253	0.29673
-0.56569	0.29111
-0.55936	0.29533
-0.57131	0.29673
-0.57413	0.30482
-0.57272	0.30025
-0.57061	0.29392
-0.58221	0.29638
-0.57624	0.29779
-0.57096	0.29814
-0.57061	0.30306
-0.57835	0.28935
-0.57448	0.30165
-0.56604	0.3013
-0.57413	0.30341
-0.57905	0.29744
-0.58292	0.29392
-0.57096	0.29849
-0.57659	0.30025
-0.58081	0.29814
-0.58256	0.3006
-0.5787	0.29497
-0.5903	0.30693
-0.57659	0.30306
-0.57975	0.30236
-0.58292	0.31044
-0.58713	0.29603
-0.58713	0.30552
-0.58784	0.30693
-0.57764	0.3013
-0.58151	0.3115
-0.58467	0.30658
-0.58397	0.30412
-0.5794	0.31044
-0.59803	0.31009
-0.58538	0.31431
-0.58362	0.31958
-0.58889	0.3129
-0.58854	0.31783
-0.58713	0.31431
-0.59171	0.32556
-0.58538	0.31255
-0.5903	0.30798
-0.59135	0.3238
-0.5903	0.31923
-0.58713	0.31677
-0.58327	0.30622
-0.60401	0.30376
-0.59663	0.31255
-0.60155	0.3129
-0.59944	0.31818
-0.59803	0.30939
-0.59838	0.31537
-0.59487	0.31537
-0.5903	0.32626
-0.60577	0.31255
-0.60331	0.31748
-0.60436	0.31255
-0.591	0.31748
-0.60401	0.32064
-0.60014	0.31466
-0.6005	0.32099
-0.60823	0.31783
-0.60858	0.32029
-0.60647	0.31396
-0.61878	0.32416
-0.60577	0.32064
-0.60753	0.32978
-0.60647	0.32205
-0.61737	0.31923
-0.61104	0.32626
-0.61034	0.3224
-0.61632	0.3231
-0.61491	0.32732
-0.61526	0.32345
-0.62511	0.32732
-0.62405	0.33294
-0.6121	0.32521
-0.61772	0.32732
-0.61667	0.33013
-0.61315	0.32837
-0.62089	0.33119
-0.61737	0.34314
-0.61104	0.32591
-0.61245	0.33083
-0.62546	0.32908
-0.62511	0.33787
-0.62757	0.33259
-0.62475	0.32802
-0.623	0.32662
-0.62792	0.32837
-0.61878	0.32732
-0.62616	0.34138
-0.63249	0.33224
-0.62721	0.33259
-0.63143	0.33716
-0.623	0.32872
-0.61913	0.34419
-0.62651	0.33505
-0.6353	0.33681
-0.62757	0.33119
-0.63425	0.33927
-0.62897	0.34033
-0.62686	0.33998
-0.63143	0.3463
-0.63143	0.34103
-0.63389	0.33716
-0.62792	0.33822
-0.63425	0.34314
-0.63319	0.33435
-0.63389	0.32943
-0.64198	0.34033
-0.63706	0.34384
-0.64901	0.34279
-0.63284	0.334
-0.64128	0.34138
-0.64514	0.34806
-0.63389	0.33927
-0.63636	0.33611
-0.63776	0.34244
-0.63706	0.34279
-0.64585	0.34103
-0.63917	0.33962
-0.64233	0.35228
-0.64128	0.34314
-0.65218	0.35087
-0.64901	0.35474
-0.64198	0.35087
-0.64936	0.35369
-0.64233	0.35087
-0.6462	0.35509
-0.64374	0.34103
-0.63846	0.34173
-0.64444	0.3456
-0.64585	0.3463
-0.64198	0.34736
-0.64831	0.35263
-0.65007	0.34736
-0.64268	0.35087
-0.64831	0.35158
-0.6462	0.33892
-0.64268	0.34279
-0.64796	0.33576
-0.64339	0.34173
-0.64163	0.34912
-0.63811	0.3449
-0.65147	0.35052
-0.63987	0.34384
-0.65253	0.34349
-0.64339	0.34455
-0.64093	0.34876
-0.64901	0.34736
-0.64585	0.35158
-0.64726	0.33962
-0.65569	0.3456
-0.64093	0.34876
-0.64831	0.34138
-0.63846	0.34455
-0.63776	0.34138
-0.65534	0.34314
-0.63706	0.35404
-0.64866	0.35509
-0.65007	0.3456
-0.63811	0.34595
-0.64374	0.33962
-0.64058	0.35263
-0.64233	0.34701
-0.64374	0.34841
-0.64128	0.34771
-0.64374	0.33927
-0.64936	0.34912
-0.64444	0.34384
-0.64585	0.35509
-0.64655	0.34806
-0.64058	0.3456
-0.64726	0.35052
-0.6469	0.34314
-0.6469	0.3449
-0.64866	0.35756
-0.64268	0.34947
-0.64198	0.34912
-0.64585	0.35228
-0.63565	0.34595
-0.6455	0.34771
-0.6455	0.35087
-0.64514	0.34138
-0.64304	0.34384
-0.64268	0.34841
-0.64514	0.35193
-0.64304	0.35756
-0.63776	0.34701
-0.64409	0.34876
-0.65042	0.35263
-0.63882	0.36037
-0.63495	0.3449
-0.64655	0.34912
-0.63882	0.34876
-0.63776	0.34806
-0.64058	0.34666
-0.63776	0.34666
-0.64479	0.33962
-0.6469	0.35474
-0.64268	0.34841
-0.6469	0.34736
-0.64198	0.34806
-0.64514	0.34876
-0.65042	0.34912
-0.64339	0.35158
-0.64409	0.34947
-0.64655	0.34455
-0.63846	0.35509
-0.64233	0.34912
-0.63846	0.34244
-0.64339	0.3456
-0.64339	0.34947
-0.64901	0.34701
-0.6462	0.35087
-0.636	0.35474
-0.64163	0.34349
-0.65429	0.34595
-0.64866	0.35439
-0.64058	0.35404
-0.65218	0.34982
-0.64093	0.35123
-0.64198	0.3463
-0.64866	0.35826
-0.6469	0.35193
-0.65675	0.34525
-0.64128	0.34208
-0.64726	0.3463
-0.64163	0.34595
-0.63952	0.34349
-0.63917	0.35896
-0.64409	0.35158
-0.64304	0.34419
-0.63952	0.34736
-0.64444	0.34982
-0.63741	0.34103
-0.64585	0.35509
-0.64304	0.35087
-0.64409	0.34666
-0.65182	0.34912
-0.64268	0.34666
-0.64339	0.3456
-0.65042	0.34736
-0.63987	0.35685
-0.63846	0.34947
-0.64163	0.3463
-0.65007	0.35017
-0.65077	0.35123
-0.64479	0.3463
-0.64374	0.34666
-0.65042	0.35298
-0.65358	0.35791
-0.64866	0.34841
-0.63846	0.35545
-0.6469	0.34419
-0.63987	0.3558
-0.63882	0.34947
-0.64831	0.34806
-0.63495	0.34982
-0.64585	0.34208
-0.64304	0.35087
-0.64514	0.34666
-0.65112	0.35369
-0.63917	0.34736
